payment_id,order_id,payment_method,amount,payment_date,payment_status
PAY-0004440,ORD-0004440,Credit Card,3067.42,2026-09-05,Refunded
PAY-0001852,ORD-0001852,Credit Card,3334.34,2026-05-16,Failed
PAY-0005001,ORD-0005001,Bank Transfer,3636.37,2026-07-28,Failed
PAY-0009020,ORD-0009020,Gift Card,4034.56,2026-04-17,Completed
PAY-0008936,ORD-0008936,Debit Card,106.42,2026-08-31,Completed
PAY-0002221,ORD-0002221,Bank Transfer,5926.96,2025-10-29,Pending
PAY-0007586,ORD-0007586,PayPal,757.15,2026-06-15,Refunded
PAY-0001988,ORD-0001988,Debit Card,211.23,2024-09-17,Completed
PAY-0003543,ORD-0003543,PayPal,162.5,2025-06-29,Completed
PAY-0001810,ORD-0001810,Credit Card,178.75,2024-01-23,Completed
PAY-0008886,ORD-0008886,Debit Card,1621.25,2026-06-29,Completed
PAY-0003363,ORD-0003363,PayPal,1205.32,2025-05-11,Pending
PAY-0008449,ORD-0008449,Credit Card,390.33,2024-09-05,Completed
PAY-0003007,ORD-0003007,,1661.76,2026-02-28,Completed
PAY-0008901,ORD-0008901,Debit Card,752.17,2025-12-07,Pending
PAY-0003918,ORD-0003918,Credit Card,113.98,2025-04-29,Failed
PAY-0005536,ORD-0005536,Debit Card,576.29,2024-05-14,Pending
PAY-0007245,ORD-0007245,Gift Card,3104.51,2024-11-03,Completed
PAY-0002780,ORD-0002780,Credit Card,1110.84,2026-06-28,Completed
PAY-0003017,ORD-0003017,Credit Card,569.52,2025-12-04,Completed
PAY-0010525,ORD-0010525,PayPal,1213.62,2025-10-20,Completed
PAY-0004704,ORD-0004704,Credit Card,162.65,2026-03-02,Failed
PAY-0003319,ORD-0003319,Credit Card,2883.19,2025-11-04,Completed
PAY-0011384,ORD-0011384,PayPal,2413.04abc,2026-05-14,Completed
PAY-0003197,ORD-0003197,Credit Card,962.87,2026-09-01,Pending
PAY-0009386,ORD-0009386,Debit Card,1839.53,2025-09-01,Completed
PAY-0007976,ORD-0007976,PayPal,5016.05,2026-07-07,Completed
PAY-0009647,ORD-0009647,Credit Card,530.05,2026-07-30,Completed
PAY-0004473,ORD-0004473,Debit Card,547.13,2026-05-31,Failed
PAY-0003341,ORD-0003341,Gift Card,2606.86,2025-12-12,Completed
PAY-0011259,ORD-0011259,Gift Card,1805.53,2026-09-03,Refunded
PAY-0003850,ORD-0003850,Credit Card,2250.84,2026-04-23,Refunded
PAY-0003938,ORD-0003938,PayPal,1444.98,2025-07-02,Completed
PAY-0008608,ORD-0008608,PayPal,1259.26,2026-05-23,Completed
PAY-0008463,ORD-0008463,Debit Card,5325.36,2025-06-30,Completed
PAY-0004145,ORD-0004145,Credit Card,519.98,2026-03-23,Completed
PAY-0003608,ORD-0003608,Credit Card,497.9,2026-08-27,Completed
PAY-0001151,ORD-0001151,PayPal,2464.89,2024-12-10,Pending
PAY-0000287,ORD-0000287,Credit Card,1238.8,2025-10-03,Failed
PAY-0006978,ORD-0006978,Debit Card,803.38,2025-04-18,Completed
PAY-0009752,ORD-0009752,Debit Card,2224.8,2026-08-30,Completed
PAY-0005553,ORD-0005553,Debit Card,58577.13,2024-10-08,Completed
PAY-0009256,ORD-0009256,Gift Card,695.8,2026-05-18,Failed
PAY-0005009,ORD-0005009,Debit Card,2324.96,2024-11-17,Completed
PAY-0003609,ORD-0003609,Debit Card,1153.49,2024-02-04,Failed
PAY-0004698,ORD-0004698,Credit Card,765.33,2025-02-10,Completed
PAY-0006701,ORD-0006701,Credit Card,1778.73,2025-09-19,Completed
PAY-0004868,ORD-0004868,Debit Card,246.58,2026-08-25,Completed
PAY-0003240,ORD-0003240,Credit Card,-3457.46,2026-01-30,Completed
PAY-0004796,ORD-0004796,Credit Card,1795.15,2026-05-16,Completed
PAY-0011946,ORD-0011946,Debit Card,514.82,2025-11-02,Completed
PAY-0004507,ORD-0004507,Debit Card,13765.41,2026-01-18,Completed
PAY-0010318,ORD-0010318,Credit Card,3461.49,2025-07-10,Completed
PAY-0003668,ORD-0003668,Credit Card,693.04,2026-01-14,Completed
PAY-0011490,ORD-0011490,Credit Card,896.7,2026-09-03,Refunded
PAY-0008938,ORD-0923522,Debit Card,745.52,2026-08-28,Failed
PAY-0011634,ORD-0011634,PayPal,180.2,2026-07-09,Completed
PAY-0002830,ORD-0002830,Credit Card,1750.49,2026-09-01,Failed
PAY-0008148,ORD-0008148,Credit Card,1229.92,2025-03-14,Failed
PAY-0004491,ORD-0004491,PayPal,265.13,2025-09-06,Completed
PAY-0000498,ORD-0000498,PayPal,244.07,2025-12-28,Completed
PAY-0006859,ORD-0006859,Credit Card,2094.49,2026-06-11,Failed
PAY-0005156,ORD-0005156,Credit Card,1568.19,2024-12-31,Completed
PAY-0000499,ORD-0000499,Credit Card,2554.46,2026-08-17,Completed
PAY-0005965,ORD-0005965,Debit Card,1737.36,11-Apr-2025,Completed
PAY-0009621,ORD-0009621,PayPal,2439.71,2026-08-17,Refunded
PAY-0010085,ORD-0010085,Credit Card,691.24,2026-08-31,Completed
PAY-0003232,ORD-0003232,PayPal,680.06,2026-07-20,Completed
PAY-0006678,ORD-0006678,Credit Card,593.92,2026-04-21,Refunded
PAY-0001789,ORD-0001789,Credit Card,317.33,2025-03-09,Completed
PAY-0006774,ORD-0006774,Gift Card,2746.12,2025-05-01,Completed
PAY-0000327,ORD-0000327,Credit Card,7060.05,2025-07-07,Pending
PAY-0009279,ORD-0009279,Debit Card,1768.41,2026-01-26,Completed
PAY-0008358,ORD-0008358,Gift Card,2907.08,2026-03-22,Completed
PAY-0004806,ORD-0004806,,256.69,2026-08-15,Completed
PAY-0009172,ORD-0009172,Credit Card,-3444.7,2024-05-21,Completed
PAY-0006975,ORD-0006975,Debit Card,1441.86,2026-07-15,Completed
PAY-0009134,ORD-0009134,PayPal,499.82,2024-11-12,Pending
PAY-0004058,ORD-0004058,Bank Transfer,1032.97,2026-02-22,Completed
PAY-0000063,ORD-0000063,PayPal,4980.6,2023-11-21,Completed
PAY-0010934,ORD-0010934,Credit Card,1375.65,2026-01-01,Pending
PAY-0007879,ORD-0007879,Credit Card,2402.38,2025-01-30,Completed
PAY-0005141,ORD-0005141,Debit Card,1649.76,2026-04-09,Completed
PAY-0008979,ORD-0008979,Debit Card,1625.51,2026-05-14,Completed
PAY-0003837,ORD-0003837,PayPal,2434.7,2026-09-04,Completed
PAY-0003845,ORD-0003845,Credit Card,150.58,2026-09-03,Failed
PAY-0010263,ORD-0010263,Credit Card,1499.34,2026-05-05,Completed
PAY-0003737,ORD-0003737,Debit Card,3168.62,2026-07-30,Completed
PAY-0006995,ORD-0006995,Credit Card,698.07,2026-04-22,Refunded
PAY-0006259,ORD-0006259,Gift Card,2048.16,2026-04-01,Completed
PAY-0009116,ORD-0009116,Credit Card,287.24,2026-05-07,Completed
PAY-0011158,ORD-0011158,Debit Card,2892.53,2026-09-06,Completed
PAY-0009375,ORD-0009375,Credit Card,361.08,2025-09-16,Completed
PAY-0000255,ORD-0000255,Credit Card,null,2026-01-21,Pending
PAY-0005710,ORD-0005710,Credit Card,4116.71,2024-11-03,Completed
PAY-0002661,ORD-0002661,Credit Card,1900.72,2025-03-02,Completed
PAY-0010302,ORD-0010302,Debit Card,2114.19,2026-05-13,Refunded
PAY-0001410,ORD-0001410,Debit Card,2845.95,2026-04-02,Completed
PAY-0006035,ORD-0006035,Credit Card,78.84,2026-01-01,Completed
PAY-0007543,ORD-0007543,Gift Card,706.13,2026-08-10,Failed
PAY-0009306,ORD-0009306,Credit Card,4393.39,2026-08-20,Completed
PAY-0002447,ORD-0002447,Credit Card,597.01,2026-01-12,Completed
PAY-0006329,ORD-0006329,Gift Card,5458.87,2024-05-12,Failed
PAY-0008416,ORD-0008416,Credit Card,1389.14,2025-09-12,Completed
PAY-0006508,ORD-0006508,Gift Card,2103.3,2026-08-30,Completed
PAY-0006256,ORD-0006256,PayPal,666.09,2026-09-06,Failed
PAY-0008027,ORD-0008027,Credit Card,112.32,2026-03-12,Completed
PAY-0004757,ORD-0004757,Debit Card,1469.46,2026-01-31,Completed
PAY-0004678,ORD-0004678,Debit Card,1367.03,2026-06-01,Completed
PAY-0007582,ORD-0007582,Gift Card,1016.9,2025-11-07,Completed
PAY-0001442,ORD-0001442,Gift Card,897.2,2026-06-25,Failed
PAY-0007155,ORD-0007155,PayPal,683.82,2026-06-30,Completed
PAY-0010226,ORD-0010226,Debit Card,4991.03,2026-06-02,Completed
PAY-0003769,ORD-0003769,Debit Card,35.67,"October 15, 2025",Pending
PAY-0000047,ORD-0000047,Credit Card,3697.93,2025-07-29,Failed
PAY-0009367,ORD-0009367,Credit Card,3569.15,2026-08-17,Failed
PAY-0007085,ORD-0007085,PayPal,951.26,2026-07-12,Completed
PAY-0003145,ORD-0003145,Debit Card,1824.37,2025-12-02,Failed
PAY-0009532,ORD-0009532,Debit Card,739.86,2025-03-12,Completed
PAY-0011051,ORD-0974330,Debit Card,4135.7,2026-07-04,Completed
PAY-0007469,ORD-0007469,Debit Card,1067.47,"August 12, 2026",Pending
PAY-0008158,ORD-0008158,,584.41,2024-12-21,Completed
PAY-0006179,ORD-0006179,,2534.61,2026-06-20,Completed
PAY-0003300,ORD-0003300,PayPal,817.9,2024-11-26,Failed
PAY-0010912,ORD-0010912,Gift Card,888.52,2025-01-29,Completed
PAY-0010445,ORD-0010445,Credit Card,2077.95,2026-05-27,Completed
PAY-0009173,ORD-0009173,PayPal,2423.61,2026-03-18,Completed
PAY-0008905,ORD-0008905,Credit Card,4005.84,2026-04-01,Failed
PAY-0008793,ORD-0008793,PayPal,1918.66,2025-05-16,Completed
PAY-0002389,ORD-0002389,Credit Card,909.12,2024-12-05,Completed
PAY-0007196,ORD-0007196,PayPal,1843.32,2026-06-11,Completed
PAY-0010996,ORD-0010996,Bank Transfer,2788.08,2024-12-05,Failed
PAY-0001334,ORD-0001334,Debit Card,725.71,2026-06-21,Completed
PAY-0001968,ORD-0001968,Credit Card,252.07,2026-05-07,Completed
PAY-0002961,ORD-0002961,Credit Card,1005.78,2024-12-14,Completed
PAY-0009107,ORD-0009107,Debit Card,2050.6,2024-06-03,Completed
PAY-0011947,ORD-0011947,Credit Card,277.19,2026-05-19,Failed
PAY-0001478,ORD-0001478,Credit Card,982.92,2025-11-12,Completed
PAY-0003349,ORD-0003349,Bank Transfer,342.13,2026-07-30,Completed
PAY-0011960,ORD-0011960,PayPal,781.61,2024-07-26,Completed
PAY-0003414,ORD-0003414,Debit Card,5722.32,2025-12-03,Completed
PAY-0003516,ORD-0003516,Credit Card,6723.76,2026-04-11,Failed
PAY-0008318,ORD-0008318,Debit Card,1326.07,2025-12-19,Completed
PAY-0008589,ORD-0008589,Gift Card,--,2026-07-22,Completed
PAY-0005898,ORD-0005898,Credit Card,30.92,2026-07-03,Completed
PAY-0001897,ORD-0001897,Credit Card,1872.27,2025-07-21,Completed
PAY-0008787,ORD-0008787,Credit Card,3225.4,2025-08-30,Completed
PAY-0002222,ORD-0002222,Credit Card,255.5,2026-04-16,Completed
PAY-0009422,ORD-0009422,Credit Card,1564.6,2026-08-12,Completed
PAY-0004633,ORD-0004633,Credit Card,6869.43,2025-07-26,Completed
PAY-0011062,ORD-0011062,PayPal,3031.18,2026-06-22,Pending
PAY-0001741,ORD-0001741,Gift Card,40038.26,2024-02-28,Completed
PAY-0005256,ORD-0005256,PayPal,1738.39,2025-04-20,Completed
PAY-0003621,ORD-0003621,PayPal,265.94,2025-01-10,Completed
PAY-0003764,ORD-0003764,Credit Card,3539.77,2026-01-25,Completed
PAY-0002911,ORD-0002911,Credit Card,2545.39,2026-07-13,Completed
PAY-0001172,ORD-0001172,Credit Card,949.99,2026-09-03,Completed
PAY-0002778,ORD-0002778,Credit Card,4622.73,2026-07-24,Completed
PAY-0000294,ORD-0000294,Debit Card,267.43,2026-02-27,Completed
PAY-0002173,ORD-0002173,Debit Card,n/a,2026-09-08,Completed
PAY-0011531,ORD-0011531,Debit Card,1440.02,2025-06-09,Completed
PAY-0007472,ORD-0007472,Debit Card,665.41,2025-07-10,Refunded
PAY-0007265,ORD-0007265,Credit Card,225.93,2026-01-09,Completed
PAY-0010897,ORD-0010897,Debit Card,2121.49,2024-06-21,Completed
PAY-0008353,ORD-0008353,Gift Card,-2106.96,2026-04-16,Completed
PAY-0010338,ORD-0010338,Debit Card,2532.68,2025-11-14,Completed
PAY-0007510,ORD-0007510,Credit Card,723.15,2024-10-13,Pending
PAY-0008160,ORD-0008160,Credit Card,4091.0,2026-05-28,Pending
PAY-0001502,ORD-0001502,Credit Card,3220.08,2026-05-24,Failed
PAY-0005670,ORD-0005670,PayPal,91491.82,2026-07-31,Completed
PAY-0004477,ORD-0004477,Debit Card,1150.83,2025-06-27,Failed
PAY-0008613,ORD-0008613,PayPal,1621.7,2024-10-27,Completed
PAY-0006515,ORD-0006515,Bank Transfer,1502.19,2026-05-10,Completed
PAY-0001567,ORD-0001567,PayPal,2365.75,2025-10-08,Refunded
PAY-0011616,ORD-0011616,,343.1,2025-07-03,Completed
PAY-0002033,ORD-0002033,Gift Card,478.62,2026-05-21,Pending
PAY-0009587,ORD-0009587,PayPal,1071.94,"July 23, 2026",Completed
PAY-0002327,ORD-0002327,Gift Card,607.77,2026-05-16,Completed
PAY-0002708,ORD-0002708,Credit Card,1403.2,2025-05-23,Completed
PAY-0007106,ORD-0007106,Debit Card,2367.15,2026-07-23,Refunded
PAY-0000928,ORD-0000928,PayPal,185.72,2024-08-10,Refunded
PAY-0001295,ORD-0001295,Gift Card,713.95,2026-08-10,Completed
PAY-0011307,ORD-0011307,Debit Card,448.19,2025-09-25,Completed
PAY-0000994,ORD-0000994,Gift Card,1337.8,2026-08-02,Failed
PAY-0011532,ORD-0011532,Credit Card,-2799.0,2025-12-07,Completed
PAY-0000871,ORD-0000871,PayPal,10658.93,2025-05-29,Completed
PAY-0001688,ORD-0001688,PayPal,1554.58,2026-04-21,Completed
PAY-0003919,ORD-0003919,Debit Card,531.4,2026-05-29,Completed
PAY-0008591,ORD-0008591,Credit Card,1827.42,2025-02-28,Completed
PAY-0009392,ORD-0009392,Debit Card,1211.35,2026-07-12,Completed
PAY-0004281,ORD-0004281,Credit Card,529.7,2026-08-08,Completed
PAY-0005907,ORD-0005907,PayPal,757.65,2026-04-04,Refunded
PAY-0007884,ORD-0007884,Debit Card,415.88,2026-04-28,Completed
PAY-0004123,ORD-0004123,PayPal,2320.82,2026-09-02,Completed
PAY-0005891,ORD-0005891,Credit Card,396.84,2026-06-27,Completed
PAY-0011297,ORD-0011297,Credit Card,1496.89,2026-03-02,Completed
PAY-0007851,ORD-0007851,Credit Card,1394.8,2026-05-01,Completed
PAY-0006429,ORD-0006429,Credit Card,451.62,2024-06-04,Completed
PAY-0001270,ORD-0001270,Credit Card,2368.16,2024-06-14,Completed
PAY-0000238,ORD-0000238,,4883.83,2026-08-14,Completed
PAY-0011468,ORD-0011468,,4283.16,2026-07-25,Completed
PAY-0010361,ORD-0010361,Bank Transfer,2867.58,2026-05-18,Completed
PAY-0007446,ORD-0007446,Debit Card,1266.93,2025-10-26,Completed
PAY-0011881,ORD-0011881,Credit Card,2145.6,2026-01-15,Completed
PAY-0003579,ORD-0003579,PayPal,2094.95,2025-09-19,Completed
PAY-0002943,ORD-0002943,PayPal,2046.08,2025-06-28,Refunded
PAY-0003334,ORD-0003334,Credit Card,1200.09,2025-11-15,Failed
PAY-0009515,ORD-0009515,,507.68,2026-05-13,Completed
PAY-0005886,ORD-0005886,PayPal,942.94,2025-10-12,Completed
PAY-0005109,ORD-0005109,Debit Card,1973.05,2026-03-03,Failed
PAY-0011729,ORD-0011729,PayPal,1033.97,2026-07-25,Completed
PAY-0005548,ORD-0005548,Credit Card,1401.05,2024-04-28,Completed
PAY-0004659,ORD-0004659,Bank Transfer,2119.67,2026-04-08,Failed
PAY-0003433,ORD-0003433,Credit Card,92433.92,2026-05-31,Completed
PAY-0001768,ORD-0001768,Debit Card,2472.28,2026-03-24,Completed
PAY-0004687,ORD-0004687,PayPal,133.39,2025-06-04,Refunded
PAY-0001105,ORD-0001105,Credit Card,1690.06,2025-11-17,Completed
PAY-0004783,ORD-0004783,Credit Card,2343.89,2026-05-08,Completed
PAY-0005833,ORD-0005833,Credit Card,223.26,2025-06-12,Refunded
PAY-0000365,ORD-0000365,Debit Card,482.12,2026-07-25,Failed
PAY-0008465,ORD-0008465,PayPal,1327.15,2024-10-06,Completed
PAY-0009285,ORD-0009285,Gift Card,2446.73,2026-08-09,Pending
PAY-0001348,ORD-0001348,Bank Transfer,1028.78,2026-06-08,Completed
PAY-0009351,ORD-0009351,Debit Card,421.5,2026-06-07,Refunded
PAY-0005049,ORD-0005049,PayPal,92.67,2025-09-03,Failed
PAY-0011124,ORD-0011124,Credit Card,234.1,2026-03-27,Completed
PAY-0008151,ORD-0008151,Debit Card,483.04,2026-08-22,Refunded
PAY-0004443,ORD-0004443,Credit Card,2061.26,2026-02-14,Completed
PAY-0004693,ORD-0004693,Bank Transfer,2144.93,2024-09-30,Completed
PAY-0007026,ORD-0972475,PayPal,198.76,2025-03-10,Completed
PAY-0003518,ORD-0003518,PayPal,997.92,2026-05-19,Failed
PAY-0003689,ORD-0003689,PayPal,1526.44,2026-07-07,Completed
PAY-0011470,ORD-0011470,Credit Card,68.04,2024-07-08,Completed
PAY-0002381,ORD-0002381,Credit Card,474.76,2026-05-06,Completed
PAY-0007193,ORD-0007193,Debit Card,356.05,2026-08-16,Completed
PAY-0005734,ORD-0005734,Credit Card,198.01,2025-09-03,Pending
PAY-0001650,ORD-0001650,Debit Card,3493.45,2025-08-18,Completed
PAY-0001383,ORD-0001383,Debit Card,1683.15,2026-03-11,Completed
PAY-0008405,ORD-0008405,Credit Card,959.39,2024-03-03,Completed
PAY-0011640,ORD-0011640,Credit Card,3808.19,2026-08-18,Completed
PAY-0001775,ORD-0001775,Credit Card,599.92,2026-01-22,Failed
PAY-0010736,ORD-0010736,Credit Card,5975.21,2026-02-22,Completed
PAY-0002448,ORD-0002448,,562.58,2026-02-26,Refunded
PAY-0008612,ORD-0008612,,1876.38,2026-03-14,Completed
PAY-0011592,ORD-0011592,PayPal,1677.88,2026-08-06,Completed
PAY-0006060,ORD-0006060,PayPal,27.23,2025-03-07,Completed
PAY-0007102,ORD-0007102,Credit Card,1009.92,2026-06-22,Completed
PAY-0009058,ORD-0009058,Credit Card,353.66,2025-02-04,Completed
PAY-0009685,ORD-0009685,Credit Card,454.05,2025-06-22,Completed
PAY-0005229,ORD-0005229,Debit Card,1452.43,2025-08-24,Completed
PAY-0007900,ORD-0007900,Debit Card,3942.18,2026-06-03,Failed
PAY-0000386,ORD-0000386,Credit Card,2309.53,2026-06-02,Completed
PAY-0010048,ORD-0010048,Credit Card,446.47,2025-07-24,Refunded
PAY-0009385,ORD-0009385,Credit Card,1575.99,2026-06-26,Refunded
PAY-0005840,ORD-0005840,Credit Card,4456.24,2025-07-01,Completed
PAY-0006343,ORD-0006343,Debit Card,703.64,2026-06-07,Completed
PAY-0008490,ORD-0008490,PayPal,738.06,2025-01-27,Completed
PAY-0001400,ORD-0001400,Debit Card,369.04,2026-06-11,Completed
PAY-0005900,ORD-0005900,Credit Card,1676.77,2026-08-31,Refunded
PAY-0003634,ORD-0003634,PayPal,527.46,2025-07-07,Completed
PAY-0001860,ORD-0001860,Credit Card,1535.78,2026-08-16,Completed
PAY-0000352,ORD-0000352,PayPal,1703.86,2026-08-03,Completed
PAY-0004665,ORD-0004665,Debit Card,503.65,2026-06-19,Completed
PAY-0000288,ORD-0000288,PayPal,2217.12abc,2026-09-04,Completed
PAY-0000839,ORD-0000839,Debit Card,496.26,2025-03-23,Refunded
PAY-0009078,ORD-0009078,Debit Card,370.17,2025-09-19,Completed
PAY-0000764,ORD-0000764,Credit Card,2712.65,13-Nov-2025,Completed
PAY-0010188,ORD-0010188,Debit Card,915.25,2024-02-06,Completed
PAY-0004424,ORD-0004424,Credit Card,4625.48,2024-08-08,Pending
PAY-0006322,ORD-0006322,PayPal,428.13,2026-08-16,Completed
PAY-0011227,ORD-0011227,Credit Card,3147.84,2026-03-08,Pending
PAY-0003981,ORD-0003981,Debit Card,1737.69,2025-10-04,Failed
PAY-0005909,ORD-0005909,Credit Card,1225.82,2026-03-19,Completed
PAY-0001781,ORD-0001781,Debit Card,195.98,2024-08-20,Completed
PAY-0004003,ORD-0004003,Gift Card,2335.65,2026-08-11,Completed
PAY-0001693,ORD-0001693,Credit Card,1756.19,2025-12-12,Completed
PAY-0008167,ORD-0008167,Credit Card,1453.16,2024-12-11,Completed
PAY-0003768,ORD-0003768,Debit Card,1107.68,2026-08-05,Completed
PAY-0009035,ORD-0009035,Credit Card,4487.66,2026-07-02,Completed
PAY-0008997,ORD-0008997,PayPal,1263.63,2026-06-06,Completed
PAY-0001626,ORD-0001626,PayPal,2157.68,2025-08-11,Completed
PAY-0009345,ORD-0009345,Debit Card,2217.1,2025-03-01,Completed
PAY-0001556,ORD-0001556,Credit Card,203.79,2025-06-28,Failed
PAY-0002235,ORD-0002235,Debit Card,362.04,2026-08-11,Completed
PAY-0007519,ORD-0007519,Credit Card,1068.31,2024-10-31,Completed
PAY-0010930,ORD-0010930,Credit Card,844.6,2025-10-13,Completed
PAY-0010090,ORD-0010090,Credit Card,737.31,2026-07-23,Completed
PAY-0003812,ORD-0003812,PayPal,5671.0,2024-12-02,Failed
PAY-0008315,ORD-0008315,Gift Card,38497.78,2026-06-23,Completed
PAY-0004246,ORD-0004246,Debit Card,1715.16,2024-10-09,Completed
PAY-0003905,ORD-0003905,Credit Card,3367.19,2025-06-04,Completed
PAY-0010965,ORD-0010965,Credit Card,140.51,02/12/2026,Completed
PAY-0000062,ORD-0000062,Debit Card,1779.32,2025-09-19,Completed
PAY-0000759,ORD-0000759,PayPal,1383.3,2024-12-25,Refunded
PAY-0011605,ORD-0011605,Credit Card,381.74,2025-07-22,Pending
PAY-0003311,ORD-0003311,PayPal,2718.0,2026-05-17,Completed
PAY-0003457,ORD-0003457,,326.3,2025-03-27,Failed
PAY-0005217,ORD-0005217,Credit Card,1806.33,2026-08-28,Pending
PAY-0007310,ORD-0007310,Debit Card,694.03,2025-10-29,Failed
PAY-0003226,ORD-0003226,Bank Transfer,645.51,2026-06-13,Completed
PAY-0006037,ORD-0006037,Debit Card,3931.42,2024-07-24,Refunded
PAY-0001490,ORD-0001490,PayPal,1097.28,2025-08-17,Completed
PAY-0008830,ORD-0008830,Credit Card,1090.69,2024-03-18,Pending
PAY-0009184,ORD-0009184,Credit Card,$5955.57,2026-05-15,Failed
PAY-0006743,ORD-0991822,Debit Card,253.12,2025-07-20,Completed
PAY-0007495,ORD-0007495,Debit Card,2866.23,2026-02-08,Completed
PAY-0002265,ORD-0002265,Debit Card,3040.54,2024-06-16,Pending
PAY-0008147,ORD-0008147,Debit Card,1998.55,2024-12-16,Completed
PAY-0011595,ORD-0011595,Credit Card,-793.99,2026-06-18,Completed
PAY-0004220,ORD-0004220,Debit Card,110.54,2026-07-14,Failed
PAY-0009824,ORD-0009824,Credit Card,276.54,2026-01-22,Completed
PAY-0001060,ORD-0001060,Debit Card,2278.72,2026-06-12,Completed
PAY-0008840,ORD-0008840,Gift Card,797.44,2025-08-09,Failed
PAY-0001923,ORD-0001923,Bank Transfer,1200.43,2025-12-27,Completed
PAY-0009430,ORD-0009430,PayPal,311.56,2026-08-07,Completed
PAY-0005418,ORD-0005418,Credit Card,4531.46,2024-12-24,Completed
PAY-0003653,ORD-0003653,Credit Card,355.68,"August 22, 2026",Completed
PAY-0007080,ORD-0007080,Debit Card,540.51,2026-01-27,Refunded
PAY-0009269,ORD-0009269,Credit Card,206.42abc,2026-06-07,Failed
PAY-0010465,ORD-0010465,Gift Card,357.24,2025-12-17,Failed
PAY-0011131,ORD-0011131,Credit Card,160.44,2026-08-28,Pending
PAY-0005580,ORD-0005580,Credit Card,640.15,2025-05-04,Completed
PAY-0011278,ORD-0011278,PayPal,258.26,2026-06-15,Failed
PAY-0011089,ORD-0011089,Credit Card,3902.57,2026-01-23,Completed
PAY-0001451,ORD-0001451,Gift Card,873.77,2025-12-30,Failed
PAY-0007109,ORD-0007109,PayPal,836.0,2025-06-11,Refunded
PAY-0001376,ORD-0001376,PayPal,1394.49,2026-09-08,Completed
PAY-0011511,ORD-0011511,Debit Card,1413.24,2026-02-06,Refunded
PAY-0001709,ORD-0001709,Debit Card,1812.43,07/28/2026,Pending
PAY-0004636,ORD-0004636,,1159.08,2026-01-28,Refunded
PAY-0011814,ORD-0011814,Credit Card,4032.29,2025-01-21,Failed
PAY-0009095,ORD-0009095,Credit Card,1453.71,2026-04-03,Refunded
PAY-0008667,ORD-0008667,PayPal,726.46,2026-07-23,Completed
PAY-0009962,ORD-0009962,Gift Card,478.14,2026-09-05,Completed
PAY-0006034,ORD-0006034,Credit Card,133.43,2024-12-30,Completed
PAY-0005577,ORD-0005577,Credit Card,$5630.89,2024-07-15,Completed
PAY-0004264,ORD-0004264,Credit Card,3316.41,12/16/2025,Completed
PAY-0003464,ORD-0003464,Debit Card,29.08,2025-05-24,Completed
PAY-0000772,ORD-0000772,Debit Card,2263.45,2025-06-03,Completed
PAY-0005385,ORD-0005385,Credit Card,2948.73,2025-10-10,Failed
PAY-0004207,ORD-0004207,Debit Card,3043.55,2026-06-18,Failed
PAY-0004867,ORD-0004867,Credit Card,$735.85,2026-03-19,Completed
PAY-0000262,ORD-0000262,,513.54,2025-10-01,Completed
PAY-0000172,ORD-0000172,PayPal,1279.89,2026-07-06,Completed
PAY-0007961,ORD-0007961,Debit Card,859.29,2026-01-22,Completed
PAY-0002831,ORD-0002831,Credit Card,3543.97,2026-03-14,Completed
PAY-0008989,ORD-0008989,Bank Transfer,4194.2,2026-08-31,Completed
PAY-0006159,ORD-0006159,Debit Card,4538.97,2026-04-23,Pending
PAY-0007670,ORD-0007670,Gift Card,163.96,2024-07-23,Pending
PAY-0008091,ORD-0008091,Gift Card,4366.9,2026-08-13,Failed
PAY-0002111,ORD-0002111,Bank Transfer,3196.16,2025-02-12,Completed
