order_id,customer_id,order_date,order_status,channel,shipping_city,shipping_state
ORD-0004553,CUST-002460,2026-03-27,Processing,Web,West Cherylhaven,CA
ORD-0005758,CUST-001338,2024-12-15,Shipped,Mobile App,Stevenland,MI
ORD-0011426,CUST-001112,2025-03-26,Processing,Web,Romanville,IL
ORD-0011147,CUST-000168,03/03/2026,Delivered,In-Store,Bryanland,OH
ORD-0006127,CUST-000785,2026-07-02,Cancelled,Mobile App,South Kevin,AZ
ORD-0007349,CUST-000903,2025-01-20,Placed,Marketplace,East Holly,NC
ORD-0005642,CUST-002899,2026-08-14,Delivered,Web,Perrychester,AZ
ORD-0004547,CUST-001447,2026-05-19,Returned,Mobile App,Sarahaven,MI
ORD-0006246,CUST-000365,2025-05-06,Shipped,Mobile App,Dawsonbury,FL
ORD-0008655,CUST-002186,2025-12-04,Shipped,Web,South Holly,WA
ORD-0006821,CUST-002450,2026-01-20,Shipped,In-Store,Brenttown,NC
ORD-0011751,CUST-001733,2025-04-10,Placed,Web,Kimberlyberg,GA
ORD-0008802,CUST-000799,2025-05-27,Delivered,Mobile App,North Laura,FL
ORD-0000596,CUST-002928,2025-11-17,Processing,In-Store,East Dustin,GA
ORD-0004289,CUST-002066,2026-02-09,Delivered,Mobile App,Mayport,IL
ORD-0008556,,2025-11-14,Shipped,Web,Port David,NC
ORD-0006287,CUST-001292,2026-05-28,Shipped,Mobile App,Greenview,MI
ORD-0006389,CUST-000648,2025-01-27,Shipped,Mobile App,,PA
ORD-0001511,CUST-001497,2025-07-19,Shipped,In-Store,Amandaborough,MI
ORD-0005358,CUST-002179,2026-08-24,Delivered,Marketplace,Batesland,MI
ORD-0010765,CUST-001005,2026-01-30,dELIVERED,Marketplace,Lewismouth,NY
ORD-0007310,CUST-001484,2025-10-28,Cancelled,Web,Lake Nicholas,MI
ORD-0004828,CUST-000769,2026-03-20,Shipped,Marketplace,New Cynthiaport,NC
ORD-0000919,CUST-000921,2025-05-17,Shipped,Mobile App,North Diane,GA
ORD-0007661,CUST-002635,2026-07-22,Shipped,Mobile App,North Tammie,FL
ORD-0004941,CUST-002850,2024-08-23,Placed,In-Store,Petersonstad,CA
ORD-0009532,CUST-002788,2025-03-09,Delivered,Web,East Tanyamouth,FL
ORD-0009876,CUST-002048,2025-08-27,Delivered,Web,Hannaport,MI
ORD-0011024,CUST-002799,2026-07-24,Placed,Mobile App,Hoffmanchester,AZ
ORD-0007223,CUST-000276,2024-08-12,Shipped,Web,West Edward,AZ
ORD-0005703,CUST-001124,2025-01-26,Cancelled,Marketplace,West Mitchell,NY
ORD-0009417,CUST-000974,2026-07-16,Delivered,Mobile App,Jenniferborough,WA
ORD-0001883,CUST-001530,2025-07-13,Delivered,Web,Ronaldfurt,IL
ORD-0011982,CUST-001045,2026-06-23,Processing,Marketplace,Pettymouth,CA
ORD-0007632,CUST-000215,2025-08-24,Shipped,Marketplace,Danmouth,IL
ORD-0008190,CUST-002394,2025-12-24,Shipped,Mobile App,,WA
ORD-0005428,CUST-000331,2025-12-10,Returned,Web,Villegasbury,MI
ORD-0001613,CUST-001416,2026-07-31,Delivered,Mobile App,Ortizchester,PA
ORD-0007908,CUST-002720,2026-08-04,Returned,Mobile App,South Codyborough,CA
ORD-0007428,CUST-002004,2025-05-16,Delivered,Marketplace,Port Amanda,AZ
ORD-0001285,CUST-000690,2026-05-22,Shipped,Web,Jessicaburgh,MI
ORD-0011557,CUST-002310,2024-05-29,Delivered,Mobile App,Angelashire,FL
ORD-0004013,CUST-001956,2024-10-04,PROCESSING,Mobile App,Justinland,GA
ORD-0007970,CUST-910317,2025-04-09,Processing,Web,South Joshua,CA
ORD-0001690,CUST-002108,2026-07-17,Placed,Web,Michaelburgh,NY
ORD-0006214,CUST-000100,2025-12-25,Delivered,Mobile App,Johnsonberg,WA
ORD-0011581,CUST-001833,2024-12-07,Delivered,Marketplace,New Brian,AZ
ORD-0011222,CUST-001125,2026-01-05,Cancelled,Web,East Andrewview,WA
ORD-0006203,CUST-001294,2024-11-28,Delivered,Mobile App,Dickersonborough,MI
ORD-0005782,CUST-001632,2024-09-01,Delivered,Mobile App,,IL
ORD-0000420,CUST-000896,2026-03-04,Delivered,Mobile App,Lake Seth,MI
ORD-0003633,CUST-002229,2026-04-12,Delivered,Marketplace,Heatherport,NY
ORD-0002700,CUST-002412,2026-04-02,Placed,In-Store,West Lauren,NY
ORD-0009905,CUST-000859,2026-02-07,Shipped,Marketplace,Port Theresa,PA
ORD-0009913,CUST-002726,2025-10-13,Cancelled,Mobile App,Karenland,NY
ORD-0009950,CUST-000746,2026-07-11,Placed,Web,Rachelshire,NY
ORD-0005281,CUST-002080,2026-05-25,Shipped,Web,Victoriaside,NY
ORD-0000048,CUST-001491,2026-06-01,Cancelled,Web,Santosfurt,FL
ORD-0010053,CUST-001528,2026-01-24,Delivered,Web,North Stephen,FL
ORD-0009887,CUST-002352,2026-02-20,Delivered,Web,Kimfurt,CA
ORD-0001655,,2024-03-10,Delivered,Web,Williamsbury,NY
ORD-0009524,CUST-002938,2026-08-31,Delivered,Mobile App,Valenciafort,IL
ORD-0009210,CUST-001298,2026-07-30,Placed,Web,Beverlytown,PA
ORD-0007139,CUST-002862,2026-07-07,Cancelled,Web,Lake Joshua,AZ
ORD-0008238,CUST-002017,2026-07-01,Delivered,Mobile App,South Roger,PA
ORD-0001045,CUST-002091,2026-09-01,PLACED,Web,New Laurie,PA
ORD-0008286,CUST-001429,2026-03-28,Processing,Web,Leetown,CA
ORD-0011410,CUST-000844,2026-07-25,Delivered,Marketplace,Kristenchester,IL
ORD-0003821,CUST-000415,18-Aug-2026,Placed,Mobile App,West Daniel,PA
ORD-0000872,CUST-001954,2025-12-20,Returned,Web,Weavershire,CA
ORD-0009227,CUST-001006,2025-11-12,Delivered,Mobile App,New Audrey,WA
ORD-0011199,CUST-000405,2025-04-22,Processing,Marketplace,Lake Shannonstad,MI
ORD-0006570,CUST-000437,2026-06-04,Cancelled,Marketplace,East Jamesfurt,TX
ORD-0011230,CUST-002309,2026-02-27,Returned,Mobile App,Ortizstad,IL
ORD-0009588,CUST-000564,2026-04-20,Placed,Mobile App,Thomasview,NY
ORD-0008734,,2026-08-13,Placed,Mobile App,Smithhaven,CA
ORD-0004287,CUST-000343,2026-07-03,Returned,Marketplace,West Lindaburgh,GA
ORD-0007364,CUST-001444,2024-11-19,Shipped,Web,Savannahview,PA
ORD-0005919,CUST-000242,2026-07-21,Delivered,Web,Lake Tristan,PA
ORD-0005834,CUST-000190,2026-01-28,Processing,Web,Bishopside,GA
ORD-0000416,CUST-002326,2026-06-09,Processing,Mobile App,Dominguezstad,CA
ORD-0001053,CUST-002270,2026-05-30,Delivered,Mobile App,New Nicholas,IL
ORD-0005684,CUST-000102,2026-08-30,Delivered,Mobile App,Port Cameron,NY
ORD-0000740,CUST-001329,2024-12-12,Delivered,In-Store,Kimberlyhaven,GA
ORD-0007648,CUST-001099,2025-10-13,Shipped,In-Store,Mirandastad,AZ
ORD-0003554,CUST-002649,2025-11-18,Cancelled,Marketplace,Gillport,GA
ORD-0009269,CUST-002655,2026-06-06,Cancelled,In-Store,North Tara,WA
ORD-0011844,CUST-002939,2024-08-31,Delivered,Web,East Lauren,PA
ORD-0000146,CUST-002128,2026-07-25,Shipped,In-Store,West Johnfort,CA
ORD-0011629,CUST-002350,2025-07-24,Delivered,Mobile App,South Jamesview,PA
ORD-0006442,CUST-002786,2025-01-13,Placed,Web,Lake John,NC
ORD-0001112,CUST-001194,2025-03-29,Processing,Web,Michaelport,GA
ORD-0000776,CUST-002791,2026-08-26,Delivered,Web,Lake Stephaniefurt,PA
ORD-0005107,CUST-001371,2026-07-11,Shipped,Web,Fernandezfort,FL
ORD-0006128,CUST-000213,2026-07-28,Shipped,Web,East Chase,TX
ORD-0010106,CUST-000275,2026-01-18,Cancelled,Mobile App,Lake Gina,GA
ORD-0007755,CUST-002119,2024-11-15,Shipped,Mobile App,Mcintyreton,CA
ORD-0007676,CUST-002114,2024-05-21,Shipped,Mobile App,Antonioton,OH
ORD-0006785,CUST-002154,2026-07-09,Delivered,Web,,PA
ORD-0010434,CUST-002808,2026-01-14,Processing,In-Store,New Gregoryborough,MI
ORD-0010430,CUST-002407,2026-01-26,Cancelled,Mobile App,Shannonmouth,CA
ORD-0005799,CUST-002108,2026-07-18,Delivered,Mobile App,Clarkborough,NC
ORD-0006148,CUST-001587,2026-08-16,Placed,Mobile App,Woodwardburgh,OH
ORD-0010271,CUST-002984,2026-03-30,Processing,Mobile App,North Antonioborough,MI
ORD-0008484,CUST-000280,"February 13, 2026",Delivered,Mobile App,Morrisonbury,WA
ORD-0001539,CUST-000015,2026-05-26,Delivered,Mobile App,Mooreview,IL
ORD-0001267,CUST-000003,2024-08-29,Cancelled,Marketplace,Danielsfurt,PA
ORD-0004701,CUST-002094,2026-08-13,Shipped,Mobile App,Matthewside,CA
ORD-0002242,CUST-002013,2026-05-12,Delivered,Mobile App,Thompsontown,AZ
ORD-0000688,CUST-001308,2026-07-08,Delivered,Marketplace,East Timothy,TX
ORD-0006040,CUST-996458,2026-02-19,Cancelled,Web,Antonioland,NY
ORD-0000959,CUST-001586,2026-07-12,Delivered,Mobile App,Mcgeeberg,NY
ORD-0005738,CUST-000324,2026-08-20,Delivered,Mobile App,Garciamouth,WA
ORD-0009731,CUST-000411,2026-03-13,Delivered,Mobile App,Brownmouth,NY
ORD-0004716,CUST-002062,2026-05-11,Delivered,In-Store,New Gregory,IL
ORD-0011675,CUST-000910,2026-05-12,Processing,Mobile App,West Melissahaven,OH
ORD-0007443,CUST-000839,2026-04-17,Shipped,In-Store,South Margaretborough,MI
ORD-0005487,CUST-002239,2026-03-27,Delivered,In-Store,Leeland,IL
ORD-0009818,CUST-001193,2026-07-14,Shipped,Web,South Michaelview,AZ
ORD-0010218,CUST-002004,2026-01-17,Shipped,Mobile App,East Juan,PA
ORD-0006943,CUST-002380,2025-08-18,Placed,Mobile App,South Joseph,IL
ORD-0003901,CUST-001040,2026-02-07,Processing,Web,Port Kyle,GA
ORD-0005458,CUST-002224,2026-09-01,Delivered,Mobile App,Bradleyview,MI
ORD-0003243,CUST-001762,2025-12-06,pROCESSING,Web,Perezview,AZ
ORD-0005238,CUST-000755,2026-06-07,Placed,In-Store,North Candice,WA
ORD-0004551,CUST-001283,2025-06-10,Delivered,Mobile App,North Hannahland,WA
ORD-0005742,CUST-001452,2025-06-24,Processing,Mobile App,North Douglas,GA
ORD-0003453,CUST-002244,2024-10-05,Cancelled,Web,Lake Hayleyfurt,MI
ORD-0001435,CUST-002993,2024-10-01,Delivered,Marketplace,West Molly,IL
ORD-0008985,CUST-001131,2026-03-13,Processing,In-Store,Roweview,AZ
ORD-0000846,CUST-001911,2026-08-03,Placed,Web,Danielfort,OH
ORD-0003548,CUST-000155,2025-01-04,Delivered,Mobile App,Christinafurt,WA
ORD-0007806,CUST-001656,2024-10-14,Cancelled,Web,Meganmouth,TX
ORD-0006343,CUST-002350,2026-06-04,Processing,Web,Stonefort,AZ
ORD-0008850,CUST-000370,2024-05-09,Delivered,Marketplace,Lawrenceside,WA
ORD-0002342,CUST-000698,09/24/2025,Shipped,In-Store,Mollyberg,AZ
ORD-0004042,CUST-000253,2025-02-25,Returned,Web,South Jamesport,WA
ORD-0002313,CUST-001374,2026-01-29,Returned,Web,,OH
ORD-0009236,,2025-02-04,Delivered,Marketplace,Vargasstad,NC
ORD-0010326,CUST-002258,2026-06-09,Delivered,Web,North Sally,NY
ORD-0003278,CUST-001401,2026-08-10,Delivered,Mobile App,West Renee,CA
ORD-0008128,CUST-001530,2025-10-28,Placed,Mobile App,East Claireville,IL
ORD-0000751,CUST-000612,2026-04-17,Processing,Marketplace,Kimside,AZ
ORD-0010361,CUST-000911,2026-05-17,Placed,Marketplace,South Michaelview,NC
ORD-0008052,CUST-002940,2025-10-16,Returned,Web,West Anthony,GA
ORD-0008373,CUST-002137,2026-08-30,Placed,In-Store,Port Chadberg,NY
ORD-0005698,CUST-001563,02/18/2025,Processing,Web,North Kimberly,TX
ORD-0000757,CUST-002784,2026-07-18,Processing,Mobile App,New Savannah,PA
ORD-0002402,CUST-001050,2025-11-09,cANCELLED,Marketplace,North Savannahburgh,GA
ORD-0004469,CUST-927504,2026-06-21,Delivered,Mobile App,West Annettemouth,IL
ORD-0005436,CUST-000734,2023-12-21,Delivered,Web,West Rebekah,NC
ORD-0002027,CUST-000084,2026-06-25,Delivered,Web,Vaughanborough,FL
ORD-0005826,CUST-002181,2026-09-03,Placed,Mobile App,East Michaelburgh,TX
ORD-0000638,CUST-000036,2025-02-26,Shipped,Mobile App,New Loristad,WA
ORD-0007252,CUST-001819,2025-03-17,Placed,Web,Mccarthytown,NY
ORD-0006314,CUST-000492,2026-01-07,Processing,Web,Sandramouth,NC
ORD-0010979,CUST-001467,2026-09-01,Processing,Web,South Nicole,PA
ORD-0009329,CUST-002850,2026-01-25,Delivered,Mobile App,Lake Johnfurt,AZ
ORD-0002315,CUST-002834,2026-03-27,Delivered,Mobile App,East Sarah,OH
ORD-0007768,CUST-000292,2024-07-07,DELIVERED,Web,Levinemouth,NY
ORD-0008430,CUST-001844,2026-06-21,pROCESSING,Web,South Angelahaven,AZ
ORD-0001205,CUST-002172,2026-06-05,Delivered,Web,South Jasonville,FL
ORD-0009608,CUST-000150,2025-11-27,Shipped,Web,Williamshire,OH
ORD-0010483,CUST-001820,2026-08-04,Shipped,Web,Robertfurt,NC
ORD-0005893,CUST-002220,2026-04-23,Shipped,In-Store,South Eric,TX
ORD-0004229,CUST-000568,2025-02-27,Placed,Web,Scotttown,FL
ORD-0002475,CUST-000182,19-Jul-2026,Delivered,In-Store,Lake Sandra,AZ
ORD-0004739,CUST-000455,2026-06-10,Delivered,Mobile App,New Christopherton,MI
ORD-0011348,CUST-001847,2026-07-11,Shipped,Marketplace,Bellside,AZ
ORD-0004079,,2026-03-22,Delivered,Mobile App,Reginaborough,MI
ORD-0003185,CUST-000940,2025-07-29,Delivered,Mobile App,,WA
ORD-0008379,CUST-002213,"May 24, 2025",Delivered,Mobile App,East Paula,NC
ORD-0011011,CUST-002464,2026-08-07,Delivered,Marketplace,Matthewshire,IL
ORD-0008871,CUST-000966,2026-05-23,Delivered,In-Store,South Ashley,FL
ORD-0007205,CUST-002820,2025-12-25,Processing,Mobile App,Amymouth,CA
ORD-0010194,CUST-000288,2026-07-09,Processing,Web,New Javierville,PA
ORD-0001674,CUST-002449,2024-11-11,Delivered,Mobile App,New Kari,GA
ORD-0007275,CUST-000934,2026-06-04,Delivered,Web,Lake Christopherburgh,OH
ORD-0008116,CUST-001366,2025-02-16,Processing,Mobile App,North Anthony,NY
ORD-0002111,CUST-000303,2025-02-12,Placed,Web,Keithmouth,NC
ORD-0006240,CUST-000182,2026-07-11,Cancelled,Web,South Daniel,FL
ORD-0005405,CUST-002980,2026-05-24,Shipped,Marketplace,Hernandezhaven,GA
ORD-0002030,CUST-000591,2026-06-17,Delivered,In-Store,South Lynnborough,AZ
ORD-0011985,CUST-002350,2025-05-24,Delivered,Web,Danielchester,GA
ORD-0002702,CUST-002051,2026-08-05,Processing,Mobile App,South George,NY
ORD-0003248,CUST-000222,2025-09-09,Processing,In-Store,East Jayview,OH
ORD-0009888,CUST-002564,2026-08-29,Delivered,Web,Spearschester,PA
ORD-0000346,CUST-000024,2026-06-18,Cancelled,Mobile App,Olsenfurt,TX
ORD-0004886,CUST-000483,2025-01-11,Cancelled,Web,Fergusonborough,NC
ORD-0001331,CUST-000031,2025-12-06,Placed,Mobile App,South Suzanneton,WA
ORD-0003339,CUST-001609,2024-05-23,Delivered,Web,Kevinberg,NY
ORD-0001714,CUST-000305,2025-01-21,Shipped,In-Store,North Derrick,OH
ORD-0002752,CUST-000761,2026-03-09,Processing,In-Store,Amberfurt,TX
ORD-0009200,CUST-002279,2026-07-16,Placed,Mobile App,Terryberg,GA
ORD-0008852,CUST-000986,2025-11-30,Delivered,Marketplace,East Carolyn,MI
ORD-0005023,CUST-002915,2025-11-23,Shipped,Mobile App,New Wendyview,GA
ORD-0001065,CUST-001797,2025-09-06,Delivered,Mobile App,Katelynside,PA
ORD-0005620,CUST-000441,24-May-2025,Shipped,In-Store,Port Jamesberg,CA
ORD-0010798,,2025-12-15,Shipped,Marketplace,Desireefort,TX
ORD-0010258,CUST-000370,2025-07-08,Processing,Web,Port Lisaland,WA
ORD-0007545,CUST-001897,2025-09-18,Shipped,Marketplace,Burtonmouth,NY
ORD-0004500,CUST-000490,2026-07-05,Cancelled,Mobile App,Littleton,WA
ORD-0011468,CUST-002002,2026-07-22,Delivered,Mobile App,Port Lesliefurt,FL
ORD-0009901,CUST-000661,2026-09-02,Processing,Marketplace,Billyton,GA
ORD-0010168,CUST-001037,2025-10-24,Processing,Marketplace,Bradleyton,WA
ORD-0005635,CUST-000998,2024-09-18,Shipped,Marketplace,Port Adrianfort,PA
ORD-0006274,CUST-001337,2025-01-02,Delivered,Web,Colefurt,NY
ORD-0006555,CUST-001024,2026-02-11,Delivered,Mobile App,West Chelsea,OH
ORD-0006049,CUST-002352,2026-08-26,Placed,Web,Martinshire,IL
ORD-0004120,CUST-002809,2026-05-10,Delivered,Web,Lake Priscillaburgh,MI
ORD-0007212,CUST-002703,2026-07-29,Cancelled,Web,,TX
ORD-0006255,CUST-000613,2025-12-24,PROCESSING,Mobile App,Lake Paul,MI
ORD-0006444,CUST-001028,2026-08-09,Delivered,Web,Smithmouth,FL
ORD-0003553,CUST-000490,2026-07-29,Delivered,Web,,GA
ORD-0009468,CUST-001832,2026-06-08,Delivered,Web,Montoyaborough,NY
ORD-0011481,CUST-001652,2026-01-24,Placed,Web,,PA
ORD-0008681,CUST-001362,2026-08-10,Delivered,Web,East Heatherville,GA
ORD-0000309,CUST-002815,2026-08-24,Delivered,Mobile App,Taylorville,AZ
ORD-0007691,CUST-002521,2025-03-15,Cancelled,Web,Lake Margaret,TX
ORD-0001364,CUST-000389,2024-06-27,Delivered,Web,Tannerborough,NY
ORD-0004662,CUST-002007,2026-04-22,Delivered,Web,South Rebeccafort,TX
ORD-0006149,CUST-000559,2026-04-29,Delivered,Mobile App,,IL
ORD-0007348,CUST-001288,2026-03-13,Processing,Web,Joshualand,MI
ORD-0010163,CUST-002925,2026-03-06,Delivered,Web,North Tammy,WA
ORD-0011159,CUST-002760,2025-09-11,Cancelled,Web,South Marissa,CA
ORD-0009355,CUST-001835,2026-05-01,Shipped,Mobile App,,NY
ORD-0006956,CUST-002350,2026-05-10,Shipped,Marketplace,Garciaside,MI
ORD-0004829,,05/23/2026,Returned,Marketplace,Port Tammietown,TX
ORD-0000033,CUST-001924,2024-08-21,Returned,In-Store,Stephaniemouth,GA
ORD-0001204,CUST-001896,2025-09-29,Shipped,Mobile App,Molinachester,AZ
ORD-0001442,CUST-001911,2026-06-25,Cancelled,Marketplace,East Todd,CA
ORD-0009818,CUST-001193,2026-07-14,Shipped,Web,South Michaelview,AZ
ORD-0011378,CUST-002285,2024-04-27,Processing,Mobile App,East Brianstad,TX
ORD-0003656,CUST-002356,2026-02-02,Returned,Mobile App,Davidville,CA
ORD-0007886,CUST-002629,2026-07-25,Delivered,Mobile App,Port Michaelfort,NC
ORD-0007188,CUST-001084,2026-05-28,Delivered,Marketplace,Lindamouth,OH
ORD-0009130,CUST-002820,2026-05-15,Shipped,Web,Michaelland,NY
ORD-0004349,CUST-000582,2026-09-01,Placed,Web,New Robertton,GA
ORD-0002321,CUST-000444,2025-05-08,Delivered,Marketplace,South Clairestad,IL
ORD-0002915,CUST-000034,2026-09-03,Delivered,Web,Jacksonview,FL
ORD-0006086,CUST-002231,2024-08-26,Delivered,Web,Evansmouth,GA
ORD-0001892,CUST-002951,2026-03-20,Shipped,Web,East Patricia,NC
ORD-0001562,CUST-001731,2026-08-16,Shipped,Web,Robertshaven,AZ
ORD-0000864,,2025-10-13,Processing,Web,Lake Brianburgh,MI
ORD-0007077,CUST-002986,2025-04-09,Processing,Web,Port Ericbury,GA
ORD-0006908,CUST-000109,2026-04-12,Delivered,Marketplace,East Kathleen,NC
ORD-0010260,CUST-000310,2026-03-05,Delivered,Web,,WA
ORD-0009314,CUST-001601,2025-11-30,Processing,Mobile App,Gallowayville,GA
ORD-0002767,CUST-001445,2026-08-02,Processing,Mobile App,Leeburgh,WA
ORD-0011955,CUST-002185,2024-08-16,Delivered,Web,Port Shawn,WA
ORD-0009540,CUST-000708,2024-03-22,Delivered,Mobile App,Benjaminville,AZ
ORD-0010050,CUST-002778,2026-08-20,Delivered,Web,Johnview,NC
ORD-0009259,CUST-001451,2026-01-18,Delivered,Mobile App,Williamsfurt,PA
ORD-0006572,CUST-000622,2026-04-14,Returned,Mobile App,South Andrewton,NY
ORD-0003642,CUST-000004,2026-05-08,Delivered,Mobile App,New Stephenfurt,NY
ORD-0007829,CUST-001209,05-Sep-2025,Processing,Web,Livingstonchester,WA
ORD-0008674,CUST-001565,2025-01-07,Cancelled,In-Store,Allisonburgh,NC
ORD-0003892,CUST-002270,2026-01-14,Placed,Mobile App,New Billyburgh,PA
ORD-0006888,CUST-000536,2026-07-08,Delivered,Mobile App,Marcusshire,NY
ORD-0006588,CUST-001507,2026-08-08,Shipped,Mobile App,Crystalview,WA
ORD-0008676,CUST-000059,2026-08-03,Cancelled,Marketplace,Deborahfurt,WA
ORD-0006638,CUST-001654,2026-08-30,Processing,Mobile App,Stanleyburgh,NC
ORD-0002850,CUST-000248,2026-08-16,Delivered,Web,Port Noahhaven,GA
ORD-0003931,CUST-002575,2026-05-07,Delivered,Mobile App,Cruzhaven,PA
ORD-0008258,CUST-002807,2026-04-28,Delivered,Web,Paulberg,NC
ORD-0010203,CUST-001259,2026-05-02,Placed,Marketplace,West Sydney,FL
ORD-0007193,CUST-001032,2026-08-16,Shipped,Web,Morenoshire,IL
ORD-0003034,CUST-002865,2026-05-18,Processing,Mobile App,Jeffreyland,WA
ORD-0000032,CUST-002391,2026-03-03,Delivered,In-Store,Kemphaven,TX
ORD-0000500,CUST-001400,2026-04-04,Processing,Web,Christinemouth,WA
ORD-0011545,CUST-001677,2026-09-03,Delivered,Web,Theresatown,OH
ORD-0003915,CUST-000983,2026-06-25,Delivered,Web,Lake Ericbury,FL
ORD-0001542,CUST-001191,2026-08-31,Delivered,Web,Lake Jamesstad,OH
ORD-0008918,CUST-000977,2026-09-04,Cancelled,Marketplace,West Kylefort,PA
ORD-0002659,CUST-002617,2025-12-16,Cancelled,Web,Taylorhaven,CA
ORD-0004974,CUST-001477,2026-07-27,dELIVERED,Marketplace,Brianhaven,PA
ORD-0010576,CUST-000979,2026-05-05,Delivered,Web,Josephshire,GA
ORD-0001560,CUST-000544,2025-04-03,Placed,Mobile App,West Justinhaven,CA
ORD-0006465,CUST-001879,2025-09-29,Delivered,Mobile App,New Richardton,MI
ORD-0004027,CUST-000671,2026-07-11,Delivered,Mobile App,Robertmouth,PA
ORD-0006409,CUST-000306,2026-03-15,Delivered,Mobile App,Biancaside,IL
ORD-0011613,CUST-001008,2025-09-19,Cancelled,Web,Port Dylanhaven,MI
ORD-0001016,CUST-001688,2026-03-19,Placed,Web,South Claytonhaven,NC
ORD-0005146,CUST-002901,2026-07-23,Shipped,Mobile App,East Madisonhaven,NY
ORD-0003230,CUST-000038,2026-03-10,Placed,Marketplace,Lewisside,MI
ORD-0007983,CUST-001278,2025-07-09,Placed,Mobile App,East Elizabeth,NC
ORD-0008974,CUST-000116,2026-02-10,Shipped,Web,Port Jameshaven,WA
ORD-0007734,CUST-001284,2026-07-28,Delivered,Marketplace,Bennettton,OH
ORD-0006806,CUST-001417,2026-02-23,Delivered,Web,New Meghan,TX
ORD-0011422,CUST-000844,2026-03-11,Cancelled,Web,West Troy,MI
ORD-0005963,CUST-000622,2026-06-06,Returned,Web,North Benjamin,TX
ORD-0003459,CUST-002289,2026-04-24,Delivered,Marketplace,West Bernardburgh,OH
ORD-0007515,CUST-002378,2026-01-27,Cancelled,Web,Melaniefurt,OH
ORD-0006630,CUST-002389,2026-07-03,Placed,Mobile App,South Andreabury,CA
ORD-0009855,CUST-002138,22-Jun-2026,Delivered,Mobile App,New Shelleymouth,NY
ORD-0000747,CUST-000820,2026-05-11,Processing,Mobile App,Lewiston,PA
ORD-0001114,CUST-001209,2024-12-02,Cancelled,Mobile App,West Daisyfurt,AZ
ORD-0002635,CUST-001482,2026-09-03,Placed,Mobile App,North Annbury,GA
ORD-0003616,CUST-001387,2024-04-04,Placed,Mobile App,Keyside,TX
ORD-0008834,CUST-000391,2026-06-11,Delivered,In-Store,Ashleyview,OH
ORD-0006896,CUST-001906,2026-07-04,Delivered,Web,Murraymouth,PA
ORD-0002500,CUST-001992,2026-08-22,Shipped,Mobile App,East Tricia,NC
ORD-0003425,CUST-000486,2025-04-23,Delivered,Mobile App,Charlesberg,OH
ORD-0002629,CUST-001903,2026-08-03,Delivered,Web,West Daniel,FL
ORD-0008721,CUST-001331,2025-09-26,Shipped,Web,Port Connieland,FL
ORD-0008539,CUST-002141,2025-06-04,Delivered,Web,Flowerston,WA
ORD-0007357,CUST-000582,26-Jul-2026,Cancelled,Marketplace,Torresmouth,MI
ORD-0011082,CUST-002254,2024-11-07,Cancelled,Web,Westmouth,CA
ORD-0008524,,2025-12-30,Shipped,Web,Warnerchester,NY
ORD-0004043,CUST-000079,2024-09-17,Placed,Web,New Davidview,MI
ORD-0009438,CUST-001340,2026-08-20,Placed,In-Store,Roblesland,CA
ORD-0005305,CUST-000120,2026-02-21,Shipped,Web,,GA
ORD-0006612,CUST-001608,2025-02-21,Shipped,Web,Port Alan,AZ
ORD-0001447,CUST-001949,2025-11-10,Delivered,Marketplace,New Scott,NC
ORD-0000558,CUST-000498,2026-05-13,Placed,Marketplace,New John,MI
ORD-0009046,CUST-001545,08/20/2024,Cancelled,Web,Lake Christopher,MI
ORD-0011165,CUST-941618,2026-08-13,Delivered,Web,Port Kevinshire,WA
ORD-0011400,,2026-07-09,Shipped,In-Store,Port Stevenbury,OH
ORD-0010043,CUST-001553,2026-07-23,dELIVERED,Mobile App,New Mariafort,TX
ORD-0003041,CUST-002160,2025-05-09,Delivered,Web,Sarahberg,NC
ORD-0011115,CUST-001149,2026-06-11,Placed,Mobile App,New Christopherchester,OH
ORD-0001780,CUST-000360,2026-08-26,Cancelled,Mobile App,Port Jodibury,PA
ORD-0005470,CUST-000642,2026-02-15,Delivered,Marketplace,North Natalieport,FL
ORD-0008513,CUST-000979,2026-01-28,Shipped,In-Store,Kimberlymouth,NC
ORD-0005804,CUST-001509,2026-06-19,Processing,Marketplace,South Jessicamouth,TX
